x,y,z,z_var
3.75,-3.75,-0.01790869815873436,7.190560671332946e-07
4.0,-3.75,-0.18464604972274193,6.553939704279088e-07
4.25,-3.75,-0.3695441921108658,8.025247666409996e-07
4.5,-3.75,-0.5471365527604006,1.2991037710019526e-06
4.75,-3.75,-0.6959313256879857,1.8387084668169962e-06
5.0,-3.75,-0.8025042540132598,5.515212899598332e-05
5.25,-3.75,-0.8629756882052585,0.0006826597246580857
5.5,-3.75,-0.8815405087550753,0.004192985673570737
5.75,-3.75,-0.866967933711071,0.0168560871562482
-6.0,-3.5,0.06578010115702687,0.02497992919413705
-5.75,-3.5,0.12984785384830974,0.0074155485812219535
-5.5,-3.5,0.14440004167243364,0.001634271106662366
-5.25,-3.5,0.10061946990335102,0.0002425466723403602
-5.0,-3.5,0.0003685020380771453,2.0860317551552043e-05
-4.75,-3.5,-0.1444179736726503,1.5774656092482076e-06
-4.5,-3.5,-0.31449892315590333,8.720222135494282e-07
-4.25,-3.5,-0.4871647838368527,7.023451034093853e-07
-4.0,-3.5,-0.6400195748609365,6.121034548112192e-07
-3.75,-3.5,-0.7539908780978398,5.693525462202587e-07
-3.5,-3.5,-0.8153767388486995,6.310880020787835e-07
-3.25,-3.5,-0.8170653623106718,9.272725385311986e-07
-3.0,-3.5,-0.7590912780096309,1.3087701389302708e-06
-2.75,-3.5,-0.6485502242387498,1.4265939398683258e-06
-2.5,-3.5,-0.49879457766033564,1.21424023991068e-06
-2.25,-3.5,-0.32788559737318224,9.354731331789878e-07
-2.0,-3.5,-0.15644180576714795,7.850788867891367e-07
-1.75,-3.5,-0.005165831850930003,7.531908947644439e-07
-1.5,-3.5,0.10762853465900835,7.956613878867813e-07
-1.25,-3.5,0.16821102981036107,8.267341125023364e-07
-1.0,-3.5,0.16912469531504776,7.209006844810517e-07
-0.75,-3.5,0.1101653182905502,5.498088166966397e-07
-0.5,-3.5,-0.0015255751035031934,5.266458404928898e-07
-0.25,-3.5,-0.1523291138737732,6.453658700777964e-07
0.0,-3.5,-0.32387529062302,7.279535712001461e-07
0.25,-3.5,-0.4953465430728964,7.346695003462855e-07
0.5,-3.5,-0.6460023072030865,7.162120412296247e-07
0.75,-3.5,-0.7576175874458301,6.758120822958347e-07
1.0,-3.5,-0.816624917888954,6.476742147043524e-07
1.25,-3.5,-0.8157867758254139,6.67250383168394e-07
1.5,-3.5,-0.7551841730026088,6.982062017435453e-07
1.75,-3.5,-0.6422843092411029,7.365807648263001e-07
2.0,-3.5,-0.4909672956932989,7.854242465299421e-07
2.25,-3.5,-0.3196548075140245,7.789775096078699e-07
2.5,-3.5,-0.14894003928657318,7.473136687252691e-07
2.75,-3.5,0.0008223525610463467,8.015423758056528e-07
3.0,-3.5,0.11169048975839019,9.172483839137158e-07
3.25,-3.5,0.17005135466054755,9.83378340757568e-07
3.5,-3.5,0.16832721942111645,8.872483987509838e-07
3.75,-3.5,0.10631179935328333,6.851735703250483e-07
4.0,-3.5,-0.008332450045166917,6.305196647016231e-07
4.25,-3.5,-0.16095747459377732,6.465087236673384e-07
4.5,-3.5,-0.332372497531584,9.463571946088933e-07
4.75,-3.5,-0.5023641338229087,1.537346588253996e-06
5.0,-3.5,-0.6532559195286536,4.836616467085442e-05
5.25,-3.5,-0.7724030500294906,0.0006218643910731458
5.5,-3.5,-0.8530122418999986,0.003917646533293961
5.75,-3.5,-0.8934376131611907,0.016024943268273084
-6.0,-3.25,0.04595122679663852,0.02778924854669329
-5.75,-3.25,0.051194751150277676,0.008663978511741721
-5.5,-3.25,0.006295497137035699,0.002057242819166749
-5.25,-3.25,-0.08835089910841681,0.00034218612280145777
-5.0,-3.25,-0.2222687716894079,3.429684089661933e-05
-4.75,-3.25,-0.3775031828488478,2.5123953106831465e-06
-4.5,-3.25,-0.5328011151472378,1.480480697146902e-06
-4.25,-3.25,-0.6678552883123411,1.0560513445945219e-06
-4.0,-3.25,-0.7664034774667464,6.802431888885963e-07
-3.75,-3.25,-0.817752981740772,5.627597472468437e-07
-3.5,-3.25,-0.8170482111240337,5.554410766883677e-07
-3.25,-3.25,-0.7649226432086041,6.508101129121258e-07
-3.0,-3.25,-0.667012131191456,8.146476468962049e-07
-2.75,-3.25,-0.5334110321899899,9.253189861002653e-07
-2.5,-3.25,-0.3778700841122712,9.147998021319381e-07
-2.25,-3.25,-0.21654332335244975,8.289943380646037e-07
-2.0,-3.25,-0.06631374207892399,7.870184612901454e-07
-1.75,-3.25,0.057051851492442684,8.800098134642553e-07
-1.5,-3.25,0.1406077791034586,1.0567161043972817e-06
-1.25,-3.25,0.175576437345724,1.1181875623211823e-06
-1.0,-3.25,0.15824416777439748,9.435312862127176e-07
-0.75,-3.25,0.09036677762577894,7.016590828357039e-07
-0.5,-3.25,-0.02096605515694,6.357036612669731e-07
-0.25,-3.25,-0.1640511997275828,7.318004306977599e-07
0.0,-3.25,-0.3238366918135404,8.50650874406611e-07
0.25,-3.25,-0.48356281119060895,9.582245086292573e-07
0.5,-3.25,-0.6265360492441018,1.0005720709749255e-06
0.75,-3.25,-0.7378232022724031,8.938611104625238e-07
1.0,-3.25,-0.805745601280813,7.385014657579347e-07
1.25,-3.25,-0.8231058261320044,6.923315569729027e-07
1.5,-3.25,-0.7880389750559731,7.484167445781509e-07
1.75,-3.25,-0.7043099742797254,8.539351410430385e-07
2.0,-3.25,-0.5809008458872479,9.466461190488218e-07
2.25,-3.25,-0.43090248926300134,9.123762949592162e-07
2.5,-3.25,-0.26995342728647825,7.986327728026765e-07
2.75,-3.25,-0.11457900175445856,7.650378897050558e-07
3.0,-3.25,0.019319175439247327,7.973788895832001e-07
3.25,-3.25,0.11780616031260349,8.299227489683147e-07
3.5,-3.25,0.17022097486803592,8.15420519550969e-07
3.75,-3.25,0.17049380800095154,7.082776407596469e-07
4.0,-3.25,0.11825127484294838,6.411789277294133e-07
4.25,-3.25,0.019271956577150598,6.470724223106572e-07
4.5,-3.25,-0.11509078214138423,9.318340461472729e-07
4.75,-3.25,-0.2695582248305851,1.1609255605726787e-06
5.0,-3.25,-0.4272612686749772,4.4863766287317475e-05
5.25,-3.25,-0.5721351818848721,0.0005965661105080677
5.5,-3.25,-0.6908264029753776,0.0038005207868352375
5.75,-3.25,-0.7738661313165827,0.01565319793110298
-6.0,-3.0,-0.12230182322432512,0.028562356754281426
-5.75,-3.0,-0.15808537114935778,0.009025517474134048
-5.5,-3.0,-0.2334913373174003,0.002185444559819061
-5.25,-3.0,-0.3422897439013757,0.00037277029833671094
-5.0,-3.0,-0.4702773304718124,3.767487306749473e-05
-4.75,-3.0,-0.598831380283292,2.578477914072508e-06
-4.5,-3.0,-0.7093433775462553,2.1063991866299148e-06
-4.25,-3.0,-0.7869388979858897,1.6910171756201464e-06
-4.0,-3.0,-0.8224549912520888,1.0501586158451204e-06
-3.75,-3.0,-0.8125984504408637,7.769215268904617e-07
-3.5,-3.0,-0.758982671706261,6.816921311880719e-07
-3.25,-3.0,-0.6669457399522529,6.714180034173012e-07
-3.0,-3.0,-0.5446999822070884,7.307128533362572e-07
-2.75,-3.0,-0.40280813647373437,8.004294782537613e-07
-2.5,-3.0,-0.2536334779958601,8.099357944324481e-07
-2.25,-3.0,-0.11045032688275624,7.553523180270361e-07
-2.0,-3.0,0.013801621408836728,7.588912445122276e-07
-1.75,-3.0,0.10786131746003363,9.131146418983604e-07
-1.5,-3.0,0.16327343165929614,1.0975147244352002e-06
-1.25,-3.0,0.17512569806355313,1.1055255320080448e-06
-1.0,-3.0,0.1424021359137012,9.149920998652306e-07
-0.75,-3.0,0.06802775915592453,7.21982077456218e-07
-0.5,-3.0,-0.04136704679721037,6.917483243995548e-07
-0.25,-3.0,-0.17599636096519228,7.812651021676942e-07
0.0,-3.0,-0.32379725012698374,8.918863920737152e-07
0.25,-3.0,-0.4715550663644619,1.0071919707144161e-06
0.5,-3.0,-0.6061110436009273,1.0538658772318854e-06
0.75,-3.0,-0.7154973611674081,9.3061495354263e-07
1.0,-3.0,-0.7899306998671893,7.430370287941912e-07
1.25,-3.0,-0.82266301207205,6.760863322519128e-07
1.5,-3.0,-0.8106631613173158,7.554396115327933e-07
1.75,-3.0,-0.7550130038691323,9.394096593950962e-07
2.0,-3.0,-0.6608575585406475,1.1096527412490786e-06
2.25,-3.0,-0.5368370562385387,1.0446944229691724e-06
2.5,-3.0,-0.39411427901238827,7.796880701071984e-07
2.75,-3.0,-0.2452543422545591,6.074243019682513e-07
3.0,-3.0,-0.10319316429040021,6.220374697551989e-07
3.25,-3.0,0.019643588460482864,7.63541482262653e-07
3.5,-3.0,0.11219125749924808,9.437935151179744e-07
3.75,-3.0,0.1657173448410015,9.611096949413422e-07
4.0,-3.0,0.17490815270480414,7.839944680121391e-07
4.25,-3.0,0.13884385210694264,6.16435185119002e-07
4.5,-3.0,0.061519063007974516,9.062929611225456e-07
4.75,-3.0,-0.04835644037948388,1.1343578809608346e-06
5.0,-3.0,-0.17832721096633955,4.485892509786815e-05
5.25,-3.0,-0.31376547736754923,0.0005964657285599806
5.5,-3.0,-0.43976568893892,0.003794446420097408
5.75,-3.0,-0.5430659933935847,0.01561745206757359
-6.0,-2.75,-0.3761560841858355,0.026885221539039383
-5.75,-2.75,-0.4284897168473828,0.00830064936200392
-5.5,-2.75,-0.5032128018517039,0.001944768933332952
-5.25,-2.75,-0.5923624648982103,0.0003157614614224258
-5.0,-2.75,-0.6827295338535598,2.907014200759228e-05
-4.75,-2.75,-0.7593027104330897,1.8081718882179132e-06
-4.5,-2.75,-0.8090201403894602,2.117363754106094e-06
-4.25,-2.75,-0.8234501974833374,1.9214075621665216e-06
-4.0,-2.75,-0.7996774696788455,1.4023287255859884e-06
-3.75,-2.75,-0.7395885906773207,1.135433627119653e-06
-3.5,-2.75,-0.6483992157356797,9.1766825005557e-07
-3.25,-2.75,-0.5333179816029558,7.710780054459576e-07
-3.0,-2.75,-0.4027899785500143,7.865315496680125e-07
-2.75,-2.75,-0.26618925998188103,8.461780902635496e-07
-2.5,-2.75,-0.13352956128342514,7.998206750237102e-07
-2.25,-2.75,-0.014865278845928032,6.910101448820427e-07
-2.0,-2.75,0.08061303117100255,7.113863307317558e-07
-1.75,-2.75,0.1455185166645135,8.862599625292233e-07
-1.5,-2.75,0.17495190909735558,9.927624737837704e-07
-1.25,-2.75,0.16681579820423081,8.901182242393446e-07
-1.0,-2.75,0.1218373032107608,6.884978027699162e-07
-0.75,-2.75,0.04343395672368969,5.669668927676952e-07
-0.5,-2.75,-0.06252134242655248,6.051646646021425e-07
-0.25,-2.75,-0.18807968101871714,7.339130687622486e-07
0.0,-2.75,-0.3237940871899105,8.155263666598245e-07
0.25,-2.75,-0.45946786036408177,8.186369275797745e-07
0.5,-2.75,-0.5849573330011233,7.974109781372363e-07
0.75,-2.75,-0.6909073795696931,7.550231548858477e-07
1.0,-2.75,-0.7693752316002297,6.874977971360607e-07
1.25,-2.75,-0.8143758153735309,6.323079044801005e-07
1.5,-2.75,-0.8223775429791715,6.559422427443451e-07
1.75,-2.75,-0.7926925556138122,8.506517603645847e-07
2.0,-2.75,-0.7276275909266666,1.1131258321750437e-06
2.25,-2.75,-0.6322831401549817,1.1087657989516941e-06
2.5,-2.75,-0.5140157142343657,8.071512502816347e-07
2.75,-2.75,-0.38171841009962715,5.672553660129864e-07
3.0,-2.75,-0.24511602270727378,5.570165568791197e-07
3.25,-2.75,-0.11417897183368994,7.256751508588621e-07
3.5,-2.75,0.001390097417961228,9.995921019800846e-07
3.75,-2.75,0.09273335119052778,1.131928605513366e-06
4.0,-2.75,0.15257891915808547,9.35061075679755e-07
4.25,-2.75,0.17611631786804627,6.370405092326337e-07
4.5,-2.75,0.16184166881111717,9.269919167831375e-07
4.75,-2.75,0.11214261583941332,1.4321359120827992e-06
5.0,-2.75,0.033410625120361526,4.802888187849241e-05
5.25,-2.75,-0.06445709396257816,0.0006174734980737284
5.5,-2.75,-0.16919667242938302,0.00387923381100852
5.75,-2.75,-0.26785304290581496,0.015856343492569813
-6.0,-2.5,-0.629109663320987,0.023598751917335514
-5.75,-2.5,-0.6748102406526447,0.006885255593852779
-5.5,-2.5,-0.7244019896718357,0.0014816013707270592
-5.25,-2.5,-0.7716636997302859,0.00021139275488724074
-5.0,-2.5,-0.8076702275996179,1.6172642925527114e-05
-4.75,-2.5,-0.8233550358119414,1.2413757213280974e-06
-4.5,-2.5,-0.8120674533941135,1.5690210575236563e-06
-4.25,-2.5,-0.7711247766395898,1.500143913979457e-06
-4.0,-2.5,-0.7019392896589763,1.3715650506451738e-06
-3.75,-2.5,-0.6090276120800311,1.331924679437435e-06
-3.5,-2.5,-0.49865211217709876,1.0686085385458455e-06
-3.25,-2.5,-0.37778368311028465,7.62970943757324e-07
-3.0,-2.5,-0.25363776394704524,7.039743699088774e-07
-2.75,-2.5,-0.13357120774562736,7.641398254154552e-07
-2.5,-2.5,-0.024943709638219347,7.186997947883356e-07
-2.25,-2.5,0.06529818823970845,6.427914036599702e-07
-2.0,-2.5,0.13125436890329434,7.526004028868272e-07
-1.75,-2.5,0.16866727454974095,9.713076807305043e-07
-1.5,-2.5,0.17526021765995228,9.998010830347681e-07
-1.25,-2.5,0.15078077732161438,7.979558334092474e-07
-1.0,-2.5,0.09687014230851926,5.862722578520163e-07
-0.75,-2.5,0.01689607735008504,5.037167829513578e-07
-0.5,-2.5,-0.08421304584086625,5.857152263200049e-07
-0.25,-2.5,-0.20019707604168535,7.780118325140251e-07
0.0,-2.5,-0.323828482227856,8.647676057460529e-07
0.25,-2.5,-0.4474056351799853,7.422715562199755e-07
0.5,-2.5,-0.5632841413973804,6.146532360862267e-07
0.75,-2.5,-0.664344897211082,6.459624819488141e-07
1.0,-2.5,-0.7443643947544776,7.13617120506882e-07
1.25,-2.5,-0.798329261307589,6.606631626215886e-07
1.5,-2.5,-0.8227501266586854,5.795971138589096e-07
1.75,-2.5,-0.8159683247770302,7.055531567878859e-07
2.0,-2.5,-0.7783711063865546,9.943875436402294e-07
2.25,-2.5,-0.7124109780679045,1.092460854001942e-06
2.5,-2.5,-0.6223864349084622,9.174657291666222e-07
2.75,-2.5,-0.514039930831308,7.40920138131429e-07
3.0,-2.5,-0.3940921016177321,6.620683643543401e-07
3.25,-2.5,-0.2698191000833401,6.706169004555562e-07
3.5,-2.5,-0.14871029251508125,8.383405072365235e-07
3.75,-2.5,-0.03816737478032442,1.0126959961720416e-06
4.0,-2.5,0.05483612516054351,9.234970788085661e-07
4.25,-2.5,0.12421319716058889,7.0470540292078e-07
4.5,-2.5,0.16537618847767593,1.0407464356987361e-06
4.75,-2.5,0.17596493069879512,1.7314458746753303e-06
5.0,-2.5,0.15654824195589032,5.3250512198621536e-05
5.25,-2.5,0.11105903130625638,0.000656065409806228
5.5,-2.5,0.04669175247769772,0.004040963301105149
5.75,-2.5,-0.026915712620259935,0.0163232615520863
-6.0,-2.25,-0.7986624088418512,0.020190095309752243
-5.75,-2.25,-0.8219219184106411,0.00545749041787813
-5.5,-2.25,-0.8341861185696982,0.0010337249086678213
-5.25,-2.25,-0.8329378982910104,0.00011767889538072396
-5.0,-2.25,-0.8147820081041829,6.55849168951228e-06
-4.75,-2.25,-0.7768065775384274,1.078799861220503e-06
-4.5,-2.25,-0.7178889423427411,9.86996313345756e-07
-4.25,-2.25,-0.6393454074895459,9.666533520302778e-07
-4.0,-2.25,-0.5447242544355988,1.0808163382058922e-06
-3.75,-2.25,-0.4390087892817016,1.2315081181490939e-06
-3.5,-2.25,-0.327737310845017,1.0619872767847482e-06
-3.25,-2.25,-0.2164393421818062,7.616173758329126e-07
-3.0,-2.25,-0.11045950608235969,6.785027166777979e-07
-2.75,-2.25,-0.014953039652037675,7.09657268060937e-07
-2.5,-2.25,0.0652189161142594,6.506810064088597e-07
-2.25,-2.25,0.12579994449423332,6.151092288853022e-07
-2.0,-2.25,0.16354454265941853,7.98881687913422e-07
-1.75,-2.25,0.176520697889406,1.0355638964121283e-06
-1.5,-2.25,0.16419247325500744,1.0052396115511897e-06
-1.25,-2.25,0.12732146448637913,7.691844081669785e-07
-1.0,-2.25,0.06781615107956102,5.987285054409597e-07
-0.75,-2.25,-0.011375157431559701,5.47065482026099e-07
-0.5,-2.25,-0.10633573079968284,6.087741022398063e-07
-0.25,-2.25,-0.21229734252816782,8.060941723009307e-07
0.0,-2.25,-0.3238692450168392,9.307030874872169e-07
0.25,-2.25,-0.4353684853455604,7.906277503799686e-07
0.5,-2.25,-0.5411739080594915,5.98081792979599e-07
0.75,-2.25,-0.6360228279392904,6.096271136790676e-07
1.0,-2.25,-0.7152233781104954,7.043852923160898e-07
1.25,-2.25,-0.774815947997642,6.607540272707269e-07
1.5,-2.25,-0.8117359034880979,5.497802444409672e-07
1.75,-2.25,-0.8239988416673848,6.044242333302918e-07
2.0,-2.25,-0.8108795680276162,8.072970456574069e-07
2.25,-2.25,-0.7730252028486889,9.101308438008715e-07
2.5,-2.25,-0.7124483668852118,8.769161716770668e-07
2.75,-2.25,-0.6323796642460465,8.390235135546931e-07
3.0,-2.25,-0.5370017197945828,7.431147965863971e-07
3.25,-2.25,-0.4311265492130119,6.079416980941943e-07
3.5,-2.25,-0.31990285819911196,6.497208979716618e-07
3.75,-2.25,-0.20863204996778306,8.289611113099227e-07
4.0,-2.25,-0.10271305908673421,8.680531926597013e-07
4.25,-2.25,-0.00763389284201535,8.049852491254228e-07
4.5,-2.25,0.07116571809011679,1.2495990033833948e-06
4.75,-2.25,0.1287419328639851,2.483224252669558e-06
5.0,-2.25,0.161456001904206,6.153846634426863e-05
5.25,-2.25,0.16796803924018539,0.0007096590608512976
5.5,-2.25,0.15003463467141875,0.004255738451137248
5.75,-2.25,0.11268923044878434,0.016931963416940476
-6.0,-2.0,-0.831152115335295,0.01784586523730547
-5.75,-2.0,-0.8263640104026904,0.004516601502151385
-5.5,-2.0,-0.8024034230578013,0.000756785243151592
-5.25,-2.0,-0.7606667544385567,6.543435695838262e-05
-5.0,-2.0,-0.7025926149301122,2.1617704617504785e-06
-4.75,-2.0,-0.6299454916669815,9.36291502773301e-07
-4.5,-2.0,-0.5451643191252943,7.109782165226619e-07
-4.25,-2.0,-0.4514863303789295,7.937722745765541e-07
-4.0,-2.0,-0.3527517639599477,8.616644229242354e-07
-3.75,-2.0,-0.25302468453765664,9.715511770647112e-07
-3.5,-2.0,-0.15626060324903723,9.086405534652897e-07
-3.25,-2.0,-0.06616076903974932,7.717165164677908e-07
-3.0,-2.0,0.013827198600214946,7.615189339116313e-07
-2.75,-2.0,0.08051608191774183,7.471515743873169e-07
-2.5,-2.0,0.13111021037203233,6.160385439546445e-07
-2.25,-2.0,0.16344166100513585,5.536002765094139e-07
-2.0,-2.0,0.17618452651225797,7.304531020047023e-07
-1.75,-2.0,0.16893001923424,9.319730134293991e-07
-1.5,-2.0,0.14211094936237964,8.740120440720034e-07
-1.25,-2.0,0.09686581159520533,6.974682749127936e-07
-1.0,-2.0,0.034946695767651026,6.484800698647319e-07
-0.75,-2.0,-0.04129713789425436,6.394885840865783e-07
-0.5,-2.0,-0.128914170850501,5.963560225641373e-07
-0.25,-2.0,-0.22440566529350275,6.612566805230813e-07
0.0,-2.0,-0.3238793709075937,7.790572200683243e-07
0.25,-2.0,-0.42327318800571223,7.308993688059928e-07
0.5,-2.0,-0.5185839502363762,5.784463550373431e-07
0.75,-2.0,-0.6060495883329993,5.351950000953565e-07
1.0,-2.0,-0.6822718293379185,5.871874633189833e-07
1.25,-2.0,-0.7442973363060511,5.89442461729206e-07
1.5,-2.0,-0.7896837369879568,5.434595600206649e-07
1.75,-2.0,-0.8165717133322481,5.610300206626562e-07
2.0,-2.0,-0.8237760530113392,6.294228109826605e-07
2.25,-2.0,-0.8108950770346814,6.469074438353317e-07
2.5,-2.0,-0.7784115769805984,6.620983254990165e-07
2.75,-2.0,-0.7277276692329816,7.216577231350385e-07
3.0,-2.0,-0.6610717464996722,6.783542803034948e-07
3.25,-2.0,-0.5812670555553228,5.473838484704174e-07
3.5,-2.0,-0.4914469096959845,5.647071523728897e-07
3.75,-2.0,-0.3948763576929503,7.431345339092843e-07
4.0,-2.0,-0.2950146635508585,8.467159231528854e-07
4.25,-2.0,-0.19580247728123745,8.654684797715362e-07
4.5,-2.0,-0.1019555068243804,1.506673778850498e-06
4.75,-2.0,-0.018933476433193208,3.946703382329275e-06
5.0,-2.0,0.04765872461712645,7.148776377752242e-05
5.25,-2.0,0.09320072897104315,0.0007633353485780869
5.5,-2.0,0.11535304656922835,0.004460677470699892
5.75,-2.0,0.11497801519156281,0.017506327926890775
-6.0,-1.75,-0.7167964393007635,0.016939651329002547
-5.75,-1.75,-0.6879323784176781,0.004171079309070569
-5.5,-1.75,-0.63917225096732,0.0006628785166418183
-5.25,-1.75,-0.5746409176298048,4.9891143772295976e-05
-5.0,-1.75,-0.49863342182077236,1.1210983434928323e-06
-4.75,-1.75,-0.415239321668318,8.359797154522397e-07
-4.5,-1.75,-0.32819805137603975,6.450607255015228e-07
-4.25,-1.75,-0.24086523615106997,8.142859833082383e-07
-4.0,-1.75,-0.15620788395192672,8.141177727516435e-07
-3.75,-1.75,-0.0768214449643502,8.07148567538718e-07
-3.5,-1.75,-0.004990935131735013,7.462934314972358e-07
-3.25,-1.75,0.05721972568904836,7.125774128535767e-07
-3.0,-1.75,0.10791811722492566,7.518292801655946e-07
-2.75,-1.75,0.14543813194507066,7.005116144931378e-07
-2.5,-1.75,0.16849194343237345,5.48414269552211e-07
-2.25,-1.75,0.17633045634212882,5.117049557412656e-07
-2.0,-1.75,0.16880822447085908,6.793528790627335e-07
-1.75,-1.75,0.14631809511929794,8.163116507198254e-07
-1.5,-1.75,0.10965673644611294,7.475138974477602e-07
-1.25,-1.75,0.05992332246593132,6.871852609169338e-07
-1.0,-1.75,-0.0014908612614754346,7.9888935511363e-07
-0.75,-1.75,-0.07284977683645114,8.453245370354523e-07
-0.5,-1.75,-0.15203663689857855,6.778288046405123e-07
-0.25,-1.75,-0.23659501583434348,5.27763423852079e-07
0.0,-1.75,-0.3238453075517978,5.407623988595844e-07
0.25,-1.75,-0.41102840040396244,5.670350846642691e-07
0.5,-1.75,-0.4954306449567943,5.083500613789482e-07
0.75,-1.75,-0.5744774098532902,4.614201389863126e-07
1.0,-1.75,-0.645805864772916,5.09534360926267e-07
1.25,-1.75,-0.7073221358132973,5.893147088098516e-07
1.5,-1.75,-0.7572330584061757,6.061283739366985e-07
1.75,-1.75,-0.7940493252179617,5.778581784188219e-07
2.0,-1.75,-0.816587541466328,5.473743491801741e-07
2.25,-1.75,-0.8240188006675381,5.069607433849654e-07
2.5,-1.75,-0.8159832398762769,5.13912573385511e-07
2.75,-1.75,-0.7927193866743085,5.993863276820832e-07
3.0,-1.75,-0.7551028420016499,6.456510779351277e-07
3.25,-1.75,-0.7045175979468105,6.338570934794063e-07
3.5,-1.75,-0.6426027321127499,6.781885872886306e-07
3.75,-1.75,-0.5710489986151326,7.936576895684055e-07
4.0,-1.75,-0.4916472398452788,8.499157038155403e-07
4.25,-1.75,-0.40665288803661864,8.4735242689149e-07
4.5,-1.75,-0.3192895405844768,1.6199524042193048e-06
4.75,-1.75,-0.23402920157128826,4.701893267622381e-06
5.0,-1.75,-0.1563075678067979,7.554339905468943e-05
5.25,-1.75,-0.09158650875345625,0.0007872123821557331
5.5,-1.75,-0.0440328882656158,0.004564454442058441
5.75,-1.75,-0.015334211270913056,0.01782537361467118
-6.0,-1.5,-0.4911341530507751,0.01716744221783917
-5.75,-1.5,-0.44852716556242234,0.004249058617648904
-5.5,-1.5,-0.3912676996995732,0.0006803220409685728
-5.25,-1.5,-0.3243651513761874,5.142709832295367e-05
-5.0,-1.5,-0.25263852801152464,1.1079339128361454e-06
-4.75,-1.5,-0.1801815264110686,1.0117195556880176e-06
-4.5,-1.5,-0.11016752499316902,6.254870932309586e-07
-4.25,-1.5,-0.04491080574071862,7.792850140742047e-07
-4.0,-1.5,0.013935244387195764,9.151280013774965e-07
-3.75,-1.5,0.06514189763327183,9.108561043191798e-07
-3.5,-1.5,0.10769981902097392,7.641910029221322e-07
-3.25,-1.5,0.1406960291317043,6.6489436312267e-07
-3.0,-1.5,0.1633043033183185,6.510386707514471e-07
-2.75,-1.5,0.17487769284099708,5.9944952712776e-07
-2.5,-1.5,0.17507763135020055,5.726162015662339e-07
-2.25,-1.5,0.1639494699038854,6.963135172899371e-07
-2.0,-1.5,0.14189041220249637,8.729575813326562e-07
-1.75,-1.5,0.10953454572699771,8.776432738333284e-07
-1.5,-1.5,0.06764037722485876,7.407161008998742e-07
-1.25,-1.5,0.017057922951965787,7.598560414212585e-07
-1.0,-1.5,-0.04121804948515749,9.91075832956767e-07
-0.75,-1.5,-0.10597338835182922,1.1051534514194827e-06
-0.5,-1.5,-0.17575514525494196,9.148268931280512e-07
-0.25,-1.5,-0.24893121558234146,6.332924080698632e-07
0.0,-1.5,-0.3237878262122078,4.988864046318042e-07
0.25,-1.5,-0.398604989567176,4.870514205279619e-07
0.5,-1.5,-0.47168800767435304,4.6921371099628573e-07
0.75,-1.5,-0.5413835359371021,4.573783840555734e-07
1.0,-1.5,-0.606119192416222,5.540362053579884e-07
1.25,-1.5,-0.6644678413645799,6.972101118662977e-07
1.5,-1.5,-0.71519468649477,7.090115325958379e-07
1.75,-1.5,-0.7572478900256316,6.087045607561237e-07
2.0,-1.5,-0.7897068375647004,5.431422167578859e-07
2.25,-1.5,-0.81175612783141,5.199586701198911e-07
2.5,-1.5,-0.8227473692519627,5.19206518445614e-07
2.75,-1.5,-0.8223350984992583,5.981083310846458e-07
3.0,-1.5,-0.8105877192468667,7.542772866298009e-07
3.25,-1.5,-0.7879634840972194,9.224392658602198e-07
3.5,-1.5,-0.7551370581268373,1.0146806959099308e-06
3.75,-1.5,-0.7128030260698835,1.0178313549769058e-06
4.0,-1.5,-0.6616518455917147,9.667137497171296e-07
4.25,-1.5,-0.6026307144153249,9.028079552830803e-07
4.5,-1.5,-0.5373975256036194,1.5305104366092337e-06
4.75,-1.5,-0.46868511842689525,3.5414040582271156e-06
5.0,-1.5,-0.4002616274929147,6.908791087312238e-05
5.25,-1.5,-0.3363494461841692,0.0007664586622850855
5.5,-1.5,-0.2806580863613788,0.004522782161015204
5.75,-1.5,-0.23541978844482453,0.017776185586303228
-6.0,-1.25,-0.22298765381967126,0.01798540116179881
-5.75,-1.25,-0.17900936187054564,0.004519391806187434
-5.5,-1.25,-0.12857540605339648,0.0007373327531803309
-5.25,-1.25,-0.075883506769214,5.6107978646080525e-05
-5.0,-1.25,-0.024454807118579922,1.1157360149116613e-06
-4.75,-1.25,0.023179222183079183,1.5891887306107577e-06
-4.5,-1.25,0.06544457303187304,7.699771871205741e-07
-4.25,-1.25,0.10147493227736606,7.58218211993622e-07
-4.0,-1.25,0.13080369695463312,1.0590354087014475e-06
-3.75,-1.25,0.15311676087243603,1.1127215480133401e-06
-3.5,-1.25,0.16811937369210897,8.883765840739244e-07
-3.25,-1.25,0.17551705406917245,6.969034826997955e-07
-3.0,-1.25,0.17507817097757655,6.335087927578087e-07
-2.75,-1.25,0.16672643093126216,6.400240502024701e-07
-2.5,-1.25,0.15060441431008956,8.062338152647897e-07
-2.25,-1.25,0.12706587156764787,1.1032940938626723e-06
-2.0,-1.25,0.0965986092537184,1.2386013008569563e-06
-1.75,-1.25,0.05972924864484391,1.0588273200440312e-06
-1.5,-1.25,0.01697746600684394,8.300975264941002e-07
-1.25,-1.25,-0.03110921104667709,8.819893595468642e-07
-1.0,-1.25,-0.08387398454914032,1.152716001762144e-06
-0.75,-1.25,-0.1404964293324999,1.324532638458109e-06
-0.5,-1.25,-0.20001704257941505,1.2419591328693969e-06
-0.25,-1.25,-0.2614258466247305,1.0033975723633404e-06
